1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25
24	7	89	51	97	16	50	47	90	82	37	66	59	18	43	67	71	76	52	69	33	54	45	27	10
29	81	85	82	44	12	97	59	63	98	72	45	39	41	15	61	60	83	68	95	93	64	51	96	30
54	92	74	90	25	29	49	80	70	50	61	53	55	18	93	46	83	79	31	44	69	14	19	35	45
74	94	61	95	20	41	56	11	42	3	60	73	79	19	46	54	96	30	27	32	18	93	51	84	87
18	75	34	81	57	17	30	26	36	98	39	82	42	50	45	60	38	99	20	9	23	96	97	59	67
88	90	61	60	7	89	69	17	19	63	38	4	76	36	65	39	25	20	10	48	37	15	51	6	3
66	16	40	28	39	69	18	71	74	51	48	92	1	21	13	90	77	54	9	26	76	62	38	67	68
95	54	70	16	78	40	94	52	45	12	19	47	85	48	68	21	51	15	60	66	38	92	98	77	63
97	63	47	46	58	28	45	80	79	56	75	93	1	20	74	21	22	72	12	5	69	70	19	10	76
78	10	17	96	97	93	26	83	19	14	54	43	34	87	55	69	31	63	16	38	15	45	91	20	60
71	53	73	4	10	74	33	16	58	9	12	94	42	24	78	69	62	98	39	59	85	83	55	68	31
46	9	74	76	23	39	51	80	78	53	6	55	70	16	49	43	54	27	68	72	3	75	50	32	42
15	25	96	66	12	34	35	93	81	54	19	57	7	89	44	86	87	47	90	9	21	92	84	85	29
46	17	49	51	39	10	30	74	1	28	58	97	8	54	29	60	32	2	31	86	93	69	91	37	11
2	65	24	97	20	91	81	39	59	21	50	78	88	76	5	67	11	18	98	90	94	23	85	96	1
51	77	49	94	67	61	73	22	80	36	88	21	43	42	57	41	24	11	85	3	48	1	70	66	9
17	81	67	36	11	73	95	39	46	37	80	10	19	66	7	64	49	45	41	92	85	25	23	54	59
79	33	30	54	90	40	32	4	92	50	81	38	28	9	68	23	51	66	78	42	87	69	18	84	65
15	16	96	70	33	29	85	98	12	32	56	48	68	46	99	55	69	52	89	71	51	37	39	77	81
39	76	21	90	12	1	72	96	16	60	25	52	50	66	62	43	70	42	45	6	34	2	58	40	57
14	96	53	98	18	97	21	74	62	5	57	44	58	52	3	61	67	45	23	24	48	82	75	43	99
58	2	92	91	85	77	50	98	83	16	8	73	65	3	57	42	84	79	17	13	94	97	20	31	86
26	56	18	34	12	67	86	80	16	43	19	60	21	14	97	36	98	15	41	69	9	32	25	59	22
89	80	71	61	34	26	10	84	15	9	16	13	33	97	55	2	53	74	85	78	66	91	96	88	44
4	60	2	75	32	55	19	50	68	54	87	1	45	69	35	90	79	20	88	73	28	12	82	72	97
69	2	16	31	15	91	54	67	6	1	57	10	65	72	23	94	53	88	39	97	27	52	76	34	3
55	72	71	36	20	74	16	58	70	78	81	65	35	91	60	15	8	34	43	97	14	66	27	94	41
85	33	93	20	1	34	21	19	23	39	88	97	80	38	65	86	45	3	48	25	47	50	64	61	17
8	71	28	48	94	34	24	57	56	4	49	50	52	83	97	88	7	93	79	70	53	23	14	91	66
21	44	32	27	2	15	11	98	12	64	30	73	93	66	69	16	31	99	61	65	70	43	23	19	58
7	86	87	18	50	99	17	51	84	56	93	9	82	57	74	3	60	62	58	4	45	39	72	27	49
20	51	56	55	72	85	3	19	28	97	27	37	60	39	49	96	89	9	33	18	35	38	75	31	36
53	68	38	59	57	98	97	9	65	75	91	52	27	34	46	47	58	76	61	10	99	36	78	88	49
4	64	40	11	12	85	97	7	10	55	24	66	56	28	83	92	2	63	67	42	21	15	73	1	78
4	94	63	38	33	70	48	11	50	61	64	99	92	35	1	95	47	77	31	86	65	82	72	49	56
90	34	87	76	25	66	28	88	63	44	92	13	52	37	15	20	42	7	73	18	80	5	84	97	81
81	50	84	54	19	85	20	17	12	25	57	24	49	13	16	70	6	73	22	80	56	4	68	2	40
46	35	7	18	85	92	4	17	89	99	80	65	54	69	50	56	34	10	36	73	24	91	13	79	48
32	91	53	28	42	13	96	37	15	59	72	64	69	27	81	74	75	95	50	39	16	40	83	86	41
31	15	20	65	42	49	46	36	24	5	39	30	48	3	60	35	70	76	63	21	84	12	79	22	97
42	73	56	59	89	76	14	67	39	35	57	1	25	46	63	29	19	51	48	44	86	79	43	53	30
57	38	80	76	15	2	61	18	22	26	99	93	81	55	98	44	68	10	34	60	89	91	39	53	40
53	97	66	73	16	47	95	42	22	89	67	14	70	32	7	38	52	11	86	8	57	24	83	49	13
21	83	60	90	94	5	40	58	96	89	26	82	30	47	54	51	3	86	50	42	13	62	97	61	53
35	41	23	87	13	15	34	16	33	86	69	30	49	20	28	82	12	17	93	46	72	5	4	6	8
8	6	58	23	89	74	2	48	97	62	34	38	18	66	12	13	96	84	95	36	31	64	92	30	20
72	71	93	84	55	54	29	22	81	89	47	86	99	20	10	85	26	98	58	36	8	46	53	56	67
3	7	29	81	45	83	76	50	38	87	80	19	68	4	91	35	17	67	62	52	6	59	30	88	48
21	31	71	17	98	95	16	7	99	42	85	36	97	76	33	9	64	10	93	8	60	43	58	56	24
70	19	30	71	98	59	15	24	56	12	81	4	21	86	23	5	87	6	39	55	66	29	34	9	80
19	24	36	84	8	32	49	51	21	50	58	56	43	38	35	97	10	76	44	73	46	74	54	6	67
77	85	58	62	45	31	17	13	84	83	18	15	98	46	78	42	16	50	92	73	90	28	86	4	74
70	80	87	7	65	88	86	40	56	28	2	33	50	1	37	20	84	48	13	10	64	82	75	11	9
91	94	20	22	29	82	30	93	73	34	12	53	23	14	40	3	21	28	2	27	49	77	85	25	48
92	2	17	72	42	88	56	85	6	95	37	90	36	19	91	69	15	47	32	49	53	74	81	48	5
44	78	92	53	20	65	81	10	86	47	62	41	68	42	98	67	83	85	17	97	43	11	2	23	6
44	8	52	68	18	97	70	87	84	54	6	5	98	80	83	27	40	31	96	71	65	13	22	1	34
52	70	17	31	87	6	35	38	54	89	77	68	22	18	26	62	2	25	55	37	59	66	63	45	44
44	91	17	29	33	57	54	3	71	36	86	14	12	1	5	75	62	79	6	84	32	45	21	52	96
91	47	84	55	87	65	53	30	66	74	44	90	70	62	86	69	27	38	23	25	41	31	56	33	6
12	80	54	16	59	71	43	17	38	33	51	39	18	26	61	22	30	91	5	7	86	42	66	63	81
74	2	86	64	14	98	26	3	55	45	24	19	44	49	61	79	66	69	82	67	60	95	97	15	33
30	47	44	97	76	15	29	8	59	45	32	42	46	28	70	21	18	50	12	78	56	90	26	75	41
76	95	10	69	42	88	21	96	49	58	20	27	9	78	73	29	68	94	37	48	66	89	11	70	79
72	81	53	87	3	63	57	84	75	17	64	58	83	47	11	25	49	16	95	14	92	19	99	76	15
49	48	12	82	40	55	38	91	25	83	88	9	76	3	24	70	5	52	63	23	2	27	37	64	10
53	17	93	65	84	89	92	44	87	26	99	19	66	41	36	63	37	79	68	9	6	43	64	25	54
46	88	97	52	93	99	15	17	75	62	12	10	23	27	72	1	26	39	55	70	44	49	9	45	84
24	22	96	31	42	46	79	66	7	61	82	23	68	52	2	90	44	55	77	92	60	20	81	17	33
22	79	2	72	96	39	61	5	62	11	64	8	21	90	14	33	57	18	82	27	41	49	58	98	23
95	74	52	51	98	62	13	12	66	39	2	67	90	31	60	27	84	93	79	59	50	48	73	34	54
52	62	99	79	6	44	43	71	9	24	3	85	15	72	65	91	45	13	18	21	77	93	89	31	54
87	11	99	63	76	80	16	8	49	33	15	81	45	56	69	72	88	2	73	82	30	74	20	31	25
99	94	98	67	81	68	82	86	6	29	72	23	74	1	70	75	20	48	58	9	15	38	16	19	2
4	90	20	72	2	51	60	69	68	17	11	55	92	23	74	87	62	61	19	79	82	47	25	98	93
93	62	70	82	78	67	12	13	17	21	55	19	37	85	54	63	51	69	77	39	72	22	45	41	30
90	3	53	38	62	56	91	7	43	65	93	11	10	50	46	87	95	40	70	15	58	25	1	36	33
91	39	66	80	33	41	30	72	44	28	27	76	3	12	25	36	74	26	83	23	1	88	19	43	84
87	10	99	23	93	90	68	69	76	1	84	11	21	54	36	24	59	46	57	42	29	60	78	97	65
44	35	15	18	1	47	45	31	37	38	82	76	42	28	34	99	55	8	30	52	27	9	80	2	62
35	63	1	98	23	47	84	17	55	94	89	19	5	16	11	13	14	51	48	52	27	81	49	99	4
49	57	28	26	43	34	64	65	27	68	51	94	63	77	85	35	39	47	45	81	83	21	70	8	93
3	87	84	27	41	32	1	20	45	73	4	52	48	63	95	56	15	17	9	71	23	25	65	53	83
36	15	70	45	62	9	41	23	10	17	3	5	71	29	94	61	68	99	22	69	38	81	91	51	12
1	46	84	54	37	40	18	14	85	38	71	24	28	63	32	88	91	19	45	34	13	55	73	83	82
29	42	74	40	63	34	33	72	95	48	79	98	2	25	80	69	83	20	52	87	57	53	30	28	13
93	6	69	57	23	68	51	81	83	95	13	39	63	8	88	86	84	2	73	87	67	91	24	94	30
25	65	20	26	48	45	81	43	56	10	79	8	54	80	68	27	37	82	16	42	73	55	36	39	75
61	79	99	68	96	64	95	57	56	25	42	51	22	88	26	16	6	5	49	32	3	15	41	33	12
14	89	5	10	91	57	92	21	78	46	32	3	79	69	20	55	64	15	45	50	98	11	2	84	49
18	62	73	15	21	24	41	94	11	60	71	93	69	53	46	97	98	87	55	64	23	92	30	17	19
1	12	51	57	19	85	40	64	75	76	33	95	17	45	63	71	88	97	42	37	43	82	10	52	36
6	51	93	5	38	58	94	95	78	31	99	97	24	47	59	26	43	12	34	7	16	56	83	48	19
83	31	74	37	81	18	28	30	34	95	59	63	6	97	47	7	64	71	40	61	10	60	54	52	98
79	9	71	43	88	34	60	23	83	29	65	98	17	52	28	86	42	46	32	36	87	40	73	77	92
18	68	38	69	93	15	28	48	21	55	26	97	10	19	62	20	76	45	36	73	72	58	81	1	89
21	84	78	98	33	7	92	53	67	8	45	56	5	10	38	9	86	25	18	82	49	73	29	90	99
94	31	59	33	16	42	45	29	97	74	53	77	62	43	5	51	6	92	78	30	9	24	21	36	10
52	68	13	6	99	14	46	40	32	47	76	61	67	30	12	18	1	53	48	71	17	94	4	25	44
25	53	39	36	13	79	76	33	31	83	6	8	2	68	80	48	5	38	99	87	82	11	1	54	62
28	13	37	88	9	33	76	29	5	94	16	21	54	60	74	52	35	38	96	51	4	91	32	1	57
62	99	39	94	7	1	56	45	8	70	25	59	4	3	27	38	19	76	6	15	69	79	68	29	28
33	17	47	45	24	82	86	57	90	98	13	27	80	68	85	16	43	31	36	41	14	49	58	88	59
26	25	84	30	56	43	75	5	1	81	44	86	13	91	74	48	2	98	82	37	58	76	11	89	29
86	20	96	61	79	73	23	27	26	70	42	93	64	90	47	71	76	52	50	39	30	29	16	80	89
57	40	44	72	86	35	34	79	92	49	94	63	33	58	42	43	88	4	2	37	51	65	18	30	87
11	74	52	37	81	80	68	15	40	62	20	28	22	99	49	34	36	73	67	5	61	71	19	85	77
78	12	97	46	29	39	69	41	2	63	59	14	55	48	81	79	94	90	30	75	10	71	98	87	26
33	59	64	48	88	89	73	25	10	87	56	44	31	26	43	52	93	63	50	67	53	21	85	1	82
25	93	7	1	72	36	35	95	5	57	17	52	3	46	88	56	58	55	59	76	4	33	20	49	66
35	7	41	12	55	48	89	96	93	77	34	87	15	88	30	21	43	46	95	78	80	74	22	62	11
16	77	36	32	54	23	14	55	12	60	70	90	2	45	15	63	47	68	43	10	28	46	7	17	61
7	52	93	89	70	38	10	60	55	12	84	48	17	67	28	50	74	56	79	44	19	73	4	45	94
71	90	24	25	66	3	80	68	79	73	17	62	76	46	97	21	6	61	60	65	85	39	26	9	58
90	77	97	35	56	26	45	22	51	96	70	84	58	4	41	40	29	88	8	39	55	28	16	75	31
20	5	15	51	78	86	42	99	38	22	46	31	93	19	6	98	40	88	75	17	4	49	83	24	62
95	66	10	34	98	42	56	30	35	18	96	91	76	7	17	31	14	88	43	51	77	22	75	63	69
60	9	57	40	97	71	62	39	75	92	36	28	72	70	98	12	21	95	4	77	54	47	27	35	46
40	24	53	10	76	15	20	8	14	90	23	38	68	50	47	21	67	45	88	48	37	85	30	56	12
12	50	81	60	48	24	82	87	52	20	98	19	6	8	37	18	13	90	96	51	62	67	84	95	99
12	5	36	90	55	58	94	80	98	81	75	2	3	68	17	72	64	79	73	27	83	84	57	67	31
14	97	26	51	17	15	98	87	75	7	36	4	96	22	24	92	43	61	95	20	77	1	68	46	16
81	80	60	31	75	8	45	29	42	64	59	53	43	28	3	56	71	5	2	46	32	21	95	73	62
98	24	30	36	68	48	92	22	56	43	47	73	42	19	54	80	14	15	10	82	53	31	77	3	64
37	78	34	83	96	93	61	38	65	97	54	7	21	26	33	57	1	46	18	47	19	64	75	56	77
55	17	61	23	79	98	13	85	99	83	88	53	8	50	11	57	40	47	34	86	25	22	72	78	12
49	48	43	89	6	2	95	41	79	24	31	65	59	33	51	45	84	28	5	74	85	63	34	86	11
9	63	42	72	74	17	38	25	95	29	3	5	50	45	19	59	54	26	53	44	93	28	79	47	34
65	9	40	59	66	10	70	85	3	78	44	38	62	39	87	95	34	49	27	30	11	88	99	71	33
52	48	49	88	68	3	60	41	14	43	13	53	95	84	78	26	45	46	24	64	27	16	44	67	50
94	19	16	11	80	52	62	86	2	67	20	50	38	68	10	55	84	82	17	98	42	95	18	53	34
89	74	24	75	69	8	2	59	40	27	66	32	62	37	93	54	35	41	87	18	49	96	53	83	81
51	36	69	2	64	22	86	80	16	49	11	17	88	15	12	67	99	10	18	79	97	30	82	57	1
45	31	94	75	72	40	36	39	26	41	60	33	79	53	67	85	3	84	80	2	5	30	73	16	13
28	86	89	52	11	39	5	54	42	17	95	69	74	34	51	53	64	66	12	27	63	15	56	21	71
84	17	69	85	21	65	97	70	59	35	6	49	41	40	56	31	80	7	14	30	16	54	46	34	95
69	5	47	24	1	41	40	57	49	52	48	11	13	33	96	62	54	65	82	99	87	28	81	60	14
14	46	43	76	56	71	67	60	78	33	2	36	61	25	58	52	77	19	37	44	48	42	55	9	3
80	20	93	75	54	60	68	22	52	39	84	30	57	8	74	49	12	45	98	62	9	6	48	26	92
96	50	40	57	25	53	47	23	19	93	76	84	39	85	73	49	95	61	72	56	31	2	79	10	74
54	24	69	90	46	70	43	12	74	52	27	42	58	81	98	33	76	10	55	2	37	56	87	20	82
99	30	66	55	43	63	75	24	67	93	33	39	84	79	80	13	89	87	86	98	27	78	34	71	61
91	84	16	50	97	45	9	99	25	37	32	15	67	33	49	23	3	34	46	12	38	10	42	56	65
15	1	39	83	96	98	76	31	30	49	67	24	48	28	10	82	70	54	86	60	40	21	51	91	59
64	45	48	79	13	90	42	43	49	63	51	28	53	70	58	10	62	12	23	86	14	18	66	8	84
55	81	1	34	33	46	98	67	73	2	87	9	21	42	44	51	50	10	52	4	68	37	59	29	45
50	36	24	89	49	86	21	55	68	65	99	6	66	64	40	59	1	2	73	67	26	84	44	25	83
76	71	22	20	23	82	72	89	36	37	40	74	92	10	85	11	27	77	34	17	38	80	91	39	7
1	54	13	51	75	71	26	12	18	63	57	94	69	82	41	96	8	64	19	47	44	65	61	58	78
83	43	62	65	41	67	10	20	31	18	22	78	82	12	32	14	96	58	1	28	34	5	52	3	88
53	91	50	59	98	55	29	9	82	94	39	42	27	49	96	99	47	72	5	38	23	93	51	11	62
64	99	4	86	40	42	56	89	7	74	34	62	96	84	77	69	2	75	88	83	79	19	58	65	21
71	9	80	99	69	15	47	29	28	36	85	78	67	89	74	63	86	57	30	93	20	32	76	5	37
13	87	30	84	85	42	25	20	89	54	69	70	47	22	24	77	53	75	11	60	1	79	50	23	21
52	66	45	8	44	27	15	92	16	4	50	95	72	2	53	81	51	93	14	89	10	47	28	1	48
12	29	36	90	88	76	7	60	23	43	94	49	11	59	51	86	2	14	27	8	39	38	48	17	99
91	28	98	11	22	37	61	17	64	85	99	72	52	15	89	71	93	33	94	38	9	18	35	49	92
9	7	58	34	29	8	54	86	41	13	56	35	12	1	2	80	52	95	22	4	42	19	97	87	69
34	62	70	51	4	86	49	48	26	68	14	50	44	58	55	69	47	1	75	73	32	52	16	90	67
97	35	58	89	73	43	93	54	95	42	59	27	23	37	75	32	98	99	74	90	47	33	49	88	65
33	69	64	53	40	24	42	8	65	51	83	71	95	6	85	1	68	94	59	35	37	78	74	20	22
51	54	4	10	1	92	11	91	79	45	7	61	13	46	29	84	60	71	88	34	36	2	47	33	16
40	28	49	86	38	34	26	3	45	32	9	94	21	55	51	56	10	82	90	14	20	77	60	58	6
42	46	12	5	83	86	24	65	25	55	61	67	60	11	78	77	56	51	3	92	48	44	19	87	91
94	39	32	3	98	78	10	63	28	90	15	20	19	74	36	25	12	97	37	68	13	72	91	70	7
2	95	69	24	66	90	10	44	93	88	64	41	97	71	14	94	45	67	78	37	22	99	13	51	59
66	96	5	37	98	57	84	8	65	38	14	16	82	81	68	53	87	79	19	29	88	73	90	52	76
37	54	91	83	11	84	56	73	29	47	28	65	88	92	40	12	38	82	33	78	95	57	60	44	8
51	2	32	67	36	59	47	50	4	13	24	49	57	37	68	65	69	19	73	80	88	91	46	39	54
40	17	7	36	13	8	61	98	42	74	20	85	26	24	54	37	23	15	3	70	47	59	48	77	21
59	67	39	13	34	27	32	15	62	8	86	7	38	44	75	96	54	45	18	69	56	19	99	73	35
31	18	13	96	82	39	10	83	25	91	56	23	71	93	32	67	20	54	85	55	92	51	2	37	29
40	95	72	23	59	27	16	70	24	79	15	9	14	54	22	47	37	67	69	10	7	91	48	96	83
29	58	96	67	93	39	35	97	94	82	1	5	40	15	79	60	62	53	65	7	86	8	11	14	33
64	3	11	22	43	57	68	82	91	40	76	17	54	6	84	88	30	56	66	5	44	24	90	46	50
79	51	15	74	14	54	94	40	87	91	31	96	11	36	59	93	83	30	25	46	6	21	42	97	98
62	91	53	86	85	95	28	79	40	89	46	49	27	36	35	24	47	58	29	13	68	45	73	12	84
46	29	49	59	24	89	53	6	52	2	78	63	85	19	36	97	26	22	94	20	55	37	79	64	39
75	48	9	26	66	61	54	33	27	8	25	59	56	52	72	42	49	86	14	12	60	19	84	69	10
42	87	28	56	99	49	63	45	40	36	60	61	57	12	53	22	38	11	5	97	10	4	23	62	64
2	60	3	6	30	81	10	61	72	22	77	57	63	87	49	48	51	32	73	36	80	28	50	39	78
29	67	73	40	94	2	54	99	70	90	43	55	42	4	22	31	3	68	60	80	24	74	69	26	72
81	13	32	16	51	75	79	22	87	25	6	36	85	14	50	80	47	41	60	11	31	34	63	20	73
46	97	79	67	66	44	56	59	22	77	63	74	65	4	30	50	98	83	27	10	32	12	86	3	96
38	64	98	85	68	31	72	9	87	52	79	29	77	37	88	65	74	46	35	36	81	22	41	6	47
43	2	71	20	39	62	68	7	81	76	98	85	70	69	37	26	45	49	58	17	50	64	82	47	78
93	79	66	64	65	27	15	46	5	10	62	76	92	86	41	57	99	48	97	91	19	60	45	12	47
79	5	65	22	87	72	71	63	99	8	90	84	54	57	88	52	31	35	77	55	81	1	20	82	15
16	40	2	46	33	60	35	69	1	20	32	38	84	28	62	93	3	80	24	5	76	98	22	87	12
89	57	2	66	20	24	91	69	35	11	6	13	94	36	30	26	78	4	50	48	19	54	79	55	93
3	88	66	54	39	25	44	19	43	20	81	90	78	10	68	65	76	58	9	57	95	93	72	94	36
64	16	40	84	26	88	82	86	55	9	68	91	89	73	62	49	70	46	38	42	85	48	6	98	76
87	17	89	63	76	93	67	47	72	94	24	68	78	11	53	5	37	1	91	51	4	31	86	41	73
71	70	36	21	54	38	76	66	51	29	50	1	96	28	8	60	52	78	26	97	93	48	84	33	41
24	81	73	82	90	19	51	38	35	85	69	70	43	44	4	56	58	5	14	77	8	57	31	10	54
12	56	59	96	72	16	66	4	58	52	17	31	3	50	92	47	68	88	93	65	97	73	18	19	9
29	75	50	14	5	22	43	87	37	31	49	76	40	93	89	74	58	11	47	48	68	80	83	6	16
79	14	83	6	27	8	38	2	80	3	39	35	61	19	66	92	71	26	20	33	51	15	77	45	13
68	52	18	13	34	80	1	4	42	66	90	9	38	56	27	14	98	47	28	46	8	37	19	84	12
18	7	90	35	50	88	70	72	75	49	79	6	22	4	68	28	27	45	64	12	92	11	38	8	54
45	24	80	20	97	31	54	26	46	85	28	11	83	29	7	58	5	25	39	17	87	22	92	48	53
92	86	9	23	6	67	41	27	17	60	78	63	16	93	39	59	44	62	5	36	21	20	4	66	37
87	38	24	69	79	13	19	49	64	68	11	95	39	98	78	33	18	43	58	21	40	31	26	52	82
19	79	95	82	9	81	28	37	27	76	16	44	20	73	26	88	90	89	67	5	64	97	34	75	78
70	73	86	55	26	50	42	97	9	25	81	44	94	82	69	85	74	30	76	61	33	15	51	52	45
56	49	97	9	50	13	91	19	17	92	70	30	86	36	58	26	52	75	22	27	44	15	18	33	57
82	54	73	80	60	66	95	86	90	47	85	6	12	18	87	25	28	98	42	88	75	77	44	93	9
34	26	69	17	15	88	36	67	14	94	86	71	82	47	75	33	70	40	23	89	52	62	21	37	99
49	5	80	52	26	43	4	63	85	53	46	83	65	82	56	27	25	14	64	44	60	17	89	96	13
23	33	97	75	55	92	16	69	6	83	78	3	15	13	19	84	87	38	95	50	98	57	99	17	5
83	39	3	25	77	14	62	20	54	10	51	86	21	41	29	90	88	38	32	75	28	13	18	49	31
41	60	46	95	89	2	29	55	67	35	56	11	75	16	65	77	33	54	92	30	23	57	15	49	83
52	78	8	85	19	92	95	99	79	6	80	69	32	50	91	77	82	5	63	89	97	96	13	59	84
47	24	17	98	3	32	10	82	34	99	54	31	15	21	63	43	27	8	56	81	58	92	26	87	95
26	49	80	38	52	82	15	85	94	87	11	57	27	88	24	69	48	42	18	50	79	91	4	96	40
48	66	86	83	53	22	79	7	30	96	14	97	44	15	71	24	34	73	23	78	10	29	12	6	25
28	69	59	46	26	84	40	2	21	7	67	91	13	14	82	97	42	19	80	16	57	20	94	79	71
36	94	51	63	19	12	16	79	7	20	46	9	37	89	23	53	68	47	30	32	82	6	56	31	25
19	62	26	32	81	1	39	96	22	87	29	85	56	88	17	98	24	37	6	80	79	10	15	78	57
41	13	56	70	61	92	46	36	39	69	98	8	96	54	19	3	23	72	28	82	15	42	18	60	95
60	24	18	45	4	29	80	78	43	94	28	66	76	8	58	20	82	90	32	21	49	40	63	48	50
51	36	77	66	68	41	59	43	55	3	49	90	23	64	85	10	19	25	87	83	26	79	94	54	91
74	8	36	37	55	10	18	14	82	4	95	62	79	6	47	97	13	81	89	90	9	12	19	86	75
18	61	51	50	65	19	42	63	59	23	76	21	98	86	7	37	75	44	41	97	36	77	53	82	20
40	91	88	8	4	54	19	20	60	38	10	64	81	51	13	52	6	67	42	74	24	43	31	29	73
62	68	23	60	38	56	89	35	52	20	8	76	71	49	6	94	28	77	95	61	41	42	2	11	46
94	56	70	89	12	14	5	26	27	68	31	9	35	30	84	13	82	86	41	16	80	18	32	60	45
70	88	7	91	65	4	64	51	44	74	34	59	36	41	87	38	93	6	72	5	52	45	92	9	8
43	39	26	73	13	66	77	20	4	83	8	42	70	28	50	84	59	67	24	76	38	31	65	54	68
15	24	83	74	18	78	58	89	67	63	47	44	73	3	61	6	86	48	7	36	53	16	84	35	27
49	32	75	76	87	89	45	9	27	23	13	25	99	94	66	51	14	35	88	97	30	77	71	74	67
62	64	29	48	78	20	32	53	54	76	22	33	7	38	74	55	99	97	4	46	96	56	58	93	25
43	34	18	27	42	40	38	66	4	8	79	49	69	78	67	3	83	98	56	97	94	5	68	25	39
81	10	74	61	3	45	19	54	71	66	27	16	15	63	7	67	82	30	94	22	92	5	91	84	75
16	94	66	47	54	31	53	61	39	3	67	48	56	29	27	96	78	45	35	20	60	91	57	63	55
80	34	15	5	20	60	59	38	56	17	95	93	1	77	43	52	71	69	42	90	72	66	81	62	94
64	17	26	78	58	11	31	2	13	79	98	70	49	63	35	29	77	73	36	62	74	15	42	84	32
65	92	79	64	90	39	62	78	52	68	22	25	40	4	48	6	3	69	23	95	49	85	80	50	8
77	97	29	7	47	62	23	55	51	14	61	71	73	81	74	91	13	11	75	43	30	45	22	36	57
43	56	27	47	30	5	80	66	2	33	24	36	3	57	42	99	76	51	84	68	98	54	10	97	13
37	56	24	3	68	8	88	61	96	48	11	83	94	1	81	90	27	95	39	17	15	50	82	6	72
3	31	54	20	59	78	36	9	77	33	22	48	14	19	39	84	42	91	73	70	67	63	38	65	55
97	25	93	2	71	54	38	33	65	85	8	61	15	43	72	88	70	30	12	95	89	77	74	3	50
27	69	77	49	54	41	20	9	31	87	81	5	51	6	15	74	1	73	13	38	79	4	16	67	83
77	67	22	4	99	49	11	33	36	30	42	85	24	53	35	10	63	45	3	58	75	37	78	94	55
17	97	84	81	50	51	49	21	30	65	37	64	11	67	55	9	48	70	26	52	57	25	99	59	75
54	2	66	9	23	75	27	44	64	17	19	61	24	4	67	29	22	85	98	3	15	73	41	10	57
36	81	62	47	5	23	10	25	11	20	24	66	16	38	98	93	3	54	78	13	75	29	32	60	7
52	5	24	72	12	45	84	58	90	97	27	3	93	41	21	68	18	47	16	43	88	54	67	26	55
6	64	84	97	86	85	30	68	17	78	82	63	99	55	46	1	49	19	4	20	88	75	91	16	2
1	47	3	95	70	55	91	49	8	71	18	5	46	62	28	12	89	85	68	30	20	13	87	37	4
88	20	96	25	10	64	92	68	52	39	72	94	23	60	78	21	7	13	95	14	43	15	12	40	31
38	1	28	84	91	46	70	27	8	10	54	55	23	78	11	85	21	39	90	36	68	94	81	30	50
7	36	73	29	76	66	55	13	85	1	12	25	19	48	95	26	3	31	35	94	56	4	74	83	40
90	32	4	81	3	19	24	66	50	28	49	7	98	85	65	17	23	53	33	54	57	51	91	92	69
82	55	41	43	18	80	78	21	67	46	60	69	79	88	68	72	31	47	75	84	8	93	74	89	14
39	41	34	59	54	12	55	76	77	86	44	29	96	28	42	30	25	35	46	36	43	2	23	8	83
40	78	58	31	33	46	93	52	48	38	12	97	68	54	83	91	45	82	84	44	6	14	72	20	74
42	27	90	72	89	85	61	52	54	66	46	4	98	13	1	76	8	6	15	14	92	94	87	50	23
86	80	95	28	55	54	23	39	96	2	70	64	26	84	13	91	1	82	61	9	8	6	63	12	59
40	42	49	25	72	45	8	31	35	86	68	9	48	95	71	73	7	11	79	59	77	50	55	98	27
31	36	66	88	98	13	10	76	97	51	4	65	35	6	80	7	79	5	1	32	86	77	23	39	83
22	94	34	32	72	75	18	66	77	16	28	91	4	89	54	45	31	36	70	50	7	51	33	21	19
95	6	49	55	41	69	39	30	1	8	45	4	51	18	54	28	96	5	71	59	64	65	77	52	11
46	40	91	42	58	41	96	66	63	27	71	47	22	36	49	89	53	88	35	98	90	2	81	83	72
85	60	89	73	42	65	21	49	55	14	13	83	17	11	87	93	29	15	35	59	78	28	70	18	58
29	64	90	19	53	7	56	38	40	8	80	39	61	4	71	44	24	18	25	92	15	10	30	5	57
9	7	96	83	95	16	56	93	47	26	40	86	76	85	97	77	53	17	52	39	92	45	31	54	38
69	91	66	18	36	28	31	96	15	82	2	17	39	6	46	76	75	90	20	48	80	86	88	72	62
25	65	79	4	59	27	80	58	7	67	18	10	89	74	82	76	22	12	9	95	78	83	85	71	90
86	28	87	35	21	93	55	56	3	34	14	24	15	48	65	76	43	20	25	67	81	6	78	19	49
6	59	7	65	4	41	53	82	18	97	73	67	24	44	20	2	57	89	42	84	51	10	9	72	93
14	56	59	31	37	19	78	88	34	62	7	40	16	64	76	23	33	63	71	48	9	87	22	55	53
97	62	82	56	41	4	15	38	47	33	37	32	48	46	79	14	34	1	24	54	19	13	17	55	58
93	36	48	87	32	80	28	39	56	63	65	62	82	15	24	59	95	13	85	77	50	49	19	73	51
97	4	53	60	63	28	71	75	69	50	29	81	36	74	68	43	33	42	11	27	25	35	98	6	18
87	9	55	58	80	40	75	43	32	93	36	39	6	63	35	45	72	33	11	31	13	22	51	7	38
47	88	56	29	2	57	17	59	20	8	49	89	67	38	78	4	76	45	31	61	65	51	35	48	40
34	36	52	79	55	5	44	21	14	60	67	78	82	83	62	93	57	53	98	41	4	81	8	80	15
